###MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
59822.20642,0,0,0,0,c,0,-2,332.92473,-21.21178,5518.78,1162.64,2.44,2.25,4.3,-0.383,19.75,21.82,04a59822o0534c
59822.21657,0,0,0,0,c,0,-2,332.92236,-21.21282,5496.21,1271.83,2.46,2.26,-13,-0.384,19.74,21.81,04a59822o0556c
59823.8862,0,0,0,0,o,0,-2,332.55333,-21.38092,8485.65,2593.93,2.96,2.4,0.5,-0.401,19.24,20.92,03a59824o0271o
59823.90526,0,0,0,0,o,0,-2,332.54895,-21.38279,8470.48,2553.54,2.75,2.57,4.8,-0.396,19.29,21.04,03a59824o0308o
59823.90752,0,0,0,0,o,0,-2,332.54843,-21.38301,8524.34,2630.59,2.66,2.33,-18.5,-0.397,19.37,21.06,03a59824o0313o
59823.91206,0,0,0,0,o,0,-2,332.54739,-21.38346,8547.59,2516.03,2.84,2.51,-1.8,-0.397,19.3,21.05,03a59824o0323o
59825.1914,0,0,0,0,o,0,-2,332.26902,-21.50567,3333.7,6140.78,2.17,1.89,-81.8,-0.391,19.45,20.87,04a59825o0426o
59825.19457,0,0,0,0,o,0,-2,332.2683,-21.50596,3351.8,6177.69,2.15,1.84,-81.5,-0.388,19.47,20.87,04a59825o0433o
59825.20029,0,0,0,0,o,0,-2,332.26701,-21.50649,3292.8,6096.13,2.07,1.82,-82.5,-0.4,19.5,20.88,04a59825o0445o
59825.20354,0,0,0,0,o,0,-2,332.26627,-21.50679,3273.14,6208.43,2.13,1.82,-79.9,-0.391,19.48,20.91,04a59825o0451o
59826.10716,0,0,0,0,o,0,-2,332.07402,-21.58947,7587.19,4204.61,2.2,1.9,-23,-0.417,19.31,20.46,04a59826o0300o
59826.10897,0,0,0,0,o,0,-2,332.07362,-21.58964,7568.97,4165.81,2.26,1.95,-19,-0.411,19.28,20.48,04a59826o0304o
59826.12207,0,0,0,0,o,0,-2,332.0707,-21.59083,7642.25,4238.56,2.37,2,-23.1,-0.4,19.29,20.5,04a59826o0330o
59826.12523,0,0,0,0,o,0,-2,332.07,-21.59112,7664.86,4121.71,2.32,1.94,-19.1,-0.402,19.32,20.5,04a59826o0337o
59828.01358,0,0,0,0,o,0,-2,331.67422,-21.75397,227.18,8534.98,2.67,2.26,-47.4,-0.378,18.06,18.39,03a59828o0086o
59828.03939,0,0,0,0,o,0,-2,331.66873,-21.75604,239.2,8579.37,2.89,2.47,-54.2,-0.393,18.82,19.64,03a59828o0139o
59828.04029,0,0,0,0,o,0,-2,331.66854,-21.75611,10207.93,8771.19,2.74,2.14,-46.6,-0.414,18.8,19.44,03a59828o0141o
59828.0477,0,0,0,0,o,0,-2,331.66697,-21.7567,10232.56,8814.38,2.91,2.49,-41.7,-0.377,18.72,19.41,03a59828o0157o
59828.04952,0,0,0,0,o,0,-2,331.66658,-21.75685,187.22,8506,2.7,2.34,-41.3,-0.382,18.92,19.66,03a59828o0161o
59829.06285,0,0,0,0,o,0,-2,331.46318,-21.83887,8664.26,3704.63,2.72,2.14,-19.5,-0.381,18.35,18.66,04a59829o0199o
59829.06466,0,0,0,0,o,0,-2,331.4628,-21.83901,8646.09,3666.81,2.64,2.02,-20.6,-0.399,18.38,18.67,04a59829o0203o
59829.07322,0,0,0,0,o,0,-2,331.46101,-21.8397,8730.27,3625.84,2.75,2.19,-20.3,-0.377,18.35,18.7,04a59829o0222o
59834.14116,0,0,0,0,o,0,-2,330.50275,-22.18966,8183.03,7583.98,2.37,2.13,-23.9,-0.399,18.7,19.16,04a59834o0378o
59834.14443,0,0,0,0,o,0,-2,330.50214,-22.18985,8201.16,7620.51,2.39,2.1,-18.6,-0.405,18.71,19.16,04a59834o0385o
59834.15272,0,0,0,0,o,0,-2,330.50059,-22.19034,8141.89,7536.03,2.39,2.14,-22.3,-0.395,18.71,19.18,04a59834o0402o
59834.16393,0,0,0,0,o,0,-2,330.4985,-22.191,8122.02,7641.95,2.38,2.09,-28.8,-0.415,18.72,19.21,04a59834o0424o
59834.88539,0,0,0,0,o,0,-2,330.37322,-22.23256,5130.52,3422.86,2.28,2.06,-48.9,-0.456,18.87,19.44,03a59835o0365o
59834.88958,0,0,0,0,o,0,-2,330.37246,-22.23279,5146.42,3463.63,2.2,2.01,-56,-0.45,18.89,19.43,03a59835o0374o
59834.92377,0,0,0,0,o,0,-2,330.36624,-22.2347,5067.45,3392.33,2.19,1.98,-53.5,-0.448,18.84,19.35,03a59835o0447o
59834.941,0,0,0,0,o,0,-2,330.36311,-22.23564,5034.74,3511.45,2.25,2.04,-49.4,-0.439,18.81,19.27,03a59835o0484o
59835.91839,0,0,0,0,o,0,-2,330.19822,-22.28857,4805.15,3530.26,2.31,2.05,-53.2,-0.426,19.05,19.85,03a59836o0438o
59835.92158,0,0,0,0,o,0,-2,330.19766,-22.28873,4822.27,3570.62,2.25,2.07,-61.2,-0.433,19.06,19.83,03a59836o0445o
59835.92701,0,0,0,0,o,0,-2,330.19671,-22.28901,4761.52,3493.5,2.31,2.05,-48.6,-0.424,19.07,19.82,03a59836o0457o
59835.93692,0,0,0,0,o,0,-2,330.19497,-22.28951,4733.03,3610.48,2.3,2.02,-55.2,-0.429,19.07,19.82,03a59836o0478o
59841.15536,0,0,0,0,o,0,-2,329.41211,-22.50822,4445.31,10202.88,2.86,2.05,-78.5,-0.388,19.5,20.97,04a59841o0402o
59841.15877,0,0,0,0,o,0,-2,329.41162,-22.50833,4464.21,10238.82,2.96,2.11,-80,-0.378,19.48,21.03,04a59841o0409o
59841.1648,0,0,0,0,o,0,-2,329.41076,-22.50851,4407.74,10158.54,3.1,2.28,-80.7,-0.364,19.43,21,04a59841o0420o
59841.16892,0,0,0,0,o,0,-2,329.41017,-22.50864,6138.48,39.56,2.69,2.47,-28.5,-0.378,19.39,21.04,04a59841o0429o
59841.1823,0,0,0,0,o,0,-2,329.40826,-22.50904,4383.84,10263.86,3.13,2.21,-79.9,-0.367,19.42,20.97,04a59841o0455o
59841.18462,0,0,0,0,o,0,-2,329.40793,-22.50911,6054.16,69.08,2.49,2.44,-44.9,-0.389,19.44,21.01,04a59841o0460o
59842.14495,0,0,0,0,o,0,-2,329.28352,-22.53769,5891.67,77.8,2.69,2.58,16.1,-0.356,19.32,20.92,04a59842o0365o
59842.1454,0,0,0,0,o,0,-2,329.28346,-22.5377,4216.39,10271.69,3.15,2.44,-83.3,-0.349,19.34,20.89,04a59842o0366o
59842.14765,0,0,0,0,o,0,-2,329.28315,-22.53776,5910.08,113.07,2.66,2.57,9.3,-0.392,19.28,20.91,04a59842o0371o
59842.14855,0,0,0,0,o,0,-2,329.28303,-22.53779,4233.96,10307.16,3.23,2.49,-81.1,-0.353,19.29,20.85,04a59842o0373o
59842.17595,0,0,0,0,o,0,-2,329.2793,-22.53852,5844.74,13.6,2.52,2.37,-21.3,-0.384,19.34,20.84,04a59842o0429o
59842.1764,0,0,0,0,o,0,-2,329.27924,-22.53853,4172.56,10208.29,3.17,2.23,-81.8,-0.378,19.35,20.86,04a59842o0430o
59842.18154,0,0,0,0,o,0,-2,329.27854,-22.53867,5821.7,127.46,2.66,2.28,-36.3,-0.422,19.15,21.35,04a59842o0440o
59842.18316,0,0,0,0,o,0,-2,329.27832,-22.53871,4150.94,10321.08,3.4,2.46,-84.1,-0.348,19.25,20.75,04a59842o0442o
59843.9181,19.72,0.348,47,16,c,0,1.68,329.09337,-22.57667,3585.52,230.48,2.6,2.27,-34.6,-0.361,19.09,21.81,03a59844o0317c
59843.92132,-20.296,0.591,-28,16,c,0,1.96,329.09337,-22.57667,3603.96,269.84,2.64,2.3,-36.1,-0.367,19.09,21.92,03a59844o0324c
59843.93146,19.354,0.264,66,17,c,0,1.24,329.09337,-22.57667,3545.91,192.36,2.61,2.29,-24.4,-0.348,19.09,21.83,03a59844o0346c
59843.93603,-21.6,1.852,-8,15,c,0,1.3,329.09337,-22.57667,1740.06,10391.06,2.61,2.28,-17.1,-0.39,19.09,21.81,03a59844o0356c
59843.93693,21.732,2.115,7,16,c,0,2.41,329.09337,-22.57667,3522.56,308.97,2.57,2.26,-31.8,-0.361,19.12,21.76,03a59844o0358c
59843.93964,21.95,2.5,6,15,c,0,0.97,329.09337,-22.57667,1757.94,10430.45,2.65,2.22,-11.4,-0.381,19.1,21.72,03a59844o0364c
59843.94641,-21.198,1.343,-12,16,c,0,1.09,329.09337,-22.57667,1702.94,10351.66,2.77,2.37,-12,-0.393,19.03,21.71,03a59844o0379c
59843.96725,20.278,0.718,28,20,c,0,0.9,329.09337,-22.57667,1680.45,10469.28,2.68,2.3,-9.8,-0.39,18.97,21.6,03a59844o0424c
59845.10478,0,0,0,0,o,0,-2,328.93932,-22.60329,5256.12,235.67,2.2,2.12,69,-0.438,19.61,21.11,04a59845o0284o
59845.10575,0,0,0,0,o,0,-2,328.9392,-22.60331,3579.63,10437.43,2.95,2.17,-81,-0.378,19.56,21.11,04a59845o0286o
59845.10954,0,0,0,0,o,0,-2,328.93876,-22.60337,5276.32,269.63,2.19,2.16,1,-0.422,19.59,21.13,04a59845o0294o
59845.11295,0,0,0,0,o,0,-2,328.93837,-22.60343,5216.97,187.79,2.18,2.09,39.7,-0.429,19.57,21.12,04a59845o0301o
59845.11354,0,0,0,0,o,0,-2,328.9383,-22.60344,3544.13,10389.5,2.89,1.95,-78.9,-0.401,19.54,21.1,04a59845o0302o
59845.1456,0,0,0,0,o,0,-2,328.93459,-22.60395,5199.54,273.99,2.09,2.06,87.5,-0.423,19.55,21.1,04a59845o0367o
59846.06523,0,0,0,0,o,0,-2,328.84123,-22.61739,5529.52,10273.74,3.14,2.4,-84.4,-0.362,19.33,20.92,04a59846o0207o
59846.0853,0,0,0,0,o,0,-2,328.83905,-22.61766,5532.65,10231.59,3.04,2.41,-83.4,-0.364,19.39,20.88,04a59846o0250o
59846.11339,0,0,0,0,o,0,-2,328.836,-22.61802,5631.26,10309.17,2.99,2.35,-89,-0.354,19.37,20.83,04a59846o0308o
59846.12825,0,0,0,0,o,0,-2,328.83438,-22.6182,5024.88,318.4,2.32,2.18,62.8,-0.412,19.41,20.85,04a59846o0338o
59846.27439,0,0,0,0,o,0,-2,328.81892,-22.61972,3357.03,10387.93,2.91,2.03,-77.9,-0.399,19.21,20.55,04a59846o0544o
59846.30209,4.869,4072689.704,40959889,1.66817E+14,o,0,0,328.81612,-22.61997,3394.22,10478.14,3.43,2.55,-79.5,-0.342,18.84,20.22,04a59846o0596o
59846.30629,0,0,0,0,o,0,-2,328.81569,-22.62,3287.9,10356.8,3.05,2.05,-79.4,-0.376,18.95,20.17,04a59846o0604o
59849.14031,0,0,0,0,o,0,-2,328.57064,-22.63939,3150.76,6091.13,2.17,1.84,-79.8,-0.4,17.71,19.08,04a59849o0366o
59849.14347,0,0,0,0,o,0,-2,328.57037,-22.63939,3169.97,6126.53,2.19,1.82,-82.6,-0.398,18.81,20.24,04a59849o0373o
59849.15276,0,0,0,0,o,0,-2,328.56958,-22.6394,3110.37,6042.08,2.13,1.79,-85.5,-0.41,18.66,20.1,04a59849o0393o
59849.16221,0,0,0,0,o,0,-2,328.56877,-22.6394,3089.23,6151.84,2.1,1.77,-86.9,-0.399,17.01,18.28,04a59849o0412o
59850.83278,0,0,0,0,c,0,-2,328.45271,-22.6367,7509.15,3985.43,2.41,2.18,-54.2,-0.404,19.29,21.21,03a59851o0233c
59850.83591,0,0,0,0,c,0,-2,328.45248,-22.63669,7526.09,4025.37,2.46,2.23,-56.6,-0.402,19.29,21.26,03a59851o0239c
59850.87058,0,0,0,0,c,0,-2,328.44996,-22.63651,7455.17,3951.08,2.32,2.07,-55.4,-0.414,19.87,21.82,03a59851o0313c
59850.87648,0,0,0,0,c,0,-2,328.44953,-22.63648,7428.89,4067.32,2.39,2.1,-55.8,-0.403,19.86,21.79,03a59851o0326c
59851.95629,0,0,0,0,c,0,-2,328.38501,-22.62913,7372.58,3977.36,2.74,2.5,-45.8,-0.488,18,19.82,03a59852o0031c
59851.95949,0,0,0,0,c,0,-2,328.38481,-22.62909,7392.04,4016.35,2.57,2.41,-45.6,-0.392,16.45,18.26,03a59852o0038c
59851.98204,0,0,0,0,c,0,-2,328.38344,-22.62884,7338.15,3932.84,2.69,2.49,-53.4,-0.384,18.71,20.53,03a59852o0085c
59851.99914,7.802,0.207,2750196,568743,c,0,0,328.38242,-22.62864,7360.96,4086.25,2.82,2.61,-52.8,-0.375,16.53,18.37,03a59852o0121c
59853.0857,0,0,0,0,o,0,-2,328.32871,-22.61741,2698.94,6098,2.25,2,80.9,-0.381,19.33,20.8,04a59853o0237o
59853.08807,0,0,0,0,o,0,-2,328.32858,-22.61738,2719.61,6133.3,2.17,1.9,86.7,-0.393,19.41,20.69,04a59853o0242o
59853.12142,0,0,0,0,o,0,-2,328.32672,-22.61694,2670.9,6022.32,2.28,1.93,-87.2,-0.394,19.47,20.93,04a59853o0313o
59853.12612,0,0,0,0,o,0,-2,328.32646,-22.61688,2650.86,6132.97,2.23,1.9,-84.8,-0.394,19.49,21.05,04a59853o0322o
59854.12046,0,0,0,0,o,0,-2,328.28437,-22.60259,2634.38,6027.73,2.23,1.87,-85.8,-0.386,19.27,20.5,04a59854o0308o
59854.12361,0,0,0,0,o,0,-2,328.28422,-22.60254,2653.53,6063.94,2.22,1.86,-84.6,-0.387,19.32,20.55,04a59854o0315o
59854.13105,0,0,0,0,o,0,-2,328.28386,-22.60241,2595.25,5980.5,2.22,1.84,-82.2,-0.387,19.36,20.57,04a59854o0331o
59854.14142,0,0,0,0,o,0,-2,328.28337,-22.60223,2573.77,6089.42,2.25,1.92,-89.3,-0.386,19.33,20.59,04a59854o0354o
59854.85203,0,0,0,0,o,0,-2,328.2583,-22.58989,7154.23,3890.08,2.41,2.05,-59.7,-0.428,19.31,20.4,03a59855o0274o
59854.85523,0,0,0,0,o,0,-2,328.25816,-22.58983,7170.87,3928.33,2.36,2.04,-56.5,-0.429,19.3,20.4,03a59855o0281o
59854.87052,0,0,0,0,o,0,-2,328.25752,-22.58953,7086.58,3965.56,2.35,2.04,-46.2,-0.431,19.31,20.4,03a59855o0314o
59855.77409,0,0,0,0,o,0,-2,328.23177,-22.57136,4504.8,2246.52,2.42,2.18,-59.7,-0.437,16.43,16.24,03a59856o0103o
59855.7759,0,0,0,0,o,0,-2,328.2317,-22.57133,4484.72,2208.08,2.42,2.23,-64.5,-0.429,16.97,17.03,03a59856o0107o
59855.79763,0,0,0,0,o,0,-2,328.23095,-22.57087,4538.79,2292.28,2.42,2.26,-51.2,-0.422,16.14,16.1,03a59856o0145o
59855.80173,0,0,0,0,o,0,-2,328.2308,-22.57078,4559.39,2180.12,2.42,2.28,-44.1,-0.433,18.14,18.71,03a59856o0154o
59860.89346,0,0,0,0,o,0,-2,328.19605,-22.41866,5759.48,7870.02,2.53,2.13,-45.3,-0.39,18.24,18.27,03a59861o0361o
59860.89667,0,0,0,0,o,0,-2,328.19607,-22.41854,5777.28,7908.81,2.66,2.17,-47.6,-0.378,18.2,18.23,03a59861o0368o
59860.90807,0,0,0,0,o,0,-2,328.19613,-22.41809,5722.79,7828.75,2.67,2.24,-48.1,-0.385,18.17,18.23,03a59861o0393o
59860.93674,0,0,0,0,o,0,-2,328.1963,-22.41694,5707.19,7939.65,2.63,2.18,-39.6,-0.386,18.2,18.22,03a59861o0455o
59861.09983,0,0,0,0,o,0,-2,328.19913,-22.41091,5091.39,1674.02,2.21,2.08,-20.9,-0.414,18.31,18.58,04a59861o0267o
59861.10302,0,0,0,0,o,0,-2,328.19914,-22.41079,5110.91,1710.14,2.24,2.13,-19.3,-0.42,18.31,18.55,04a59861o0274o
59861.10843,0,0,0,0,o,0,-2,328.19917,-22.41057,5052.69,1626.56,2.11,2.04,-4.9,-0.42,18.34,18.48,04a59861o0286o
59861.12874,0,0,0,0,o,0,-2,328.19929,-22.40977,5033.77,1729.26,2.1,2.09,70.1,-0.429,18.32,18.38,04a59861o0329o
59862.15543,0,0,0,0,o,0,-2,328.21735,-22.36864,5125.64,1559.01,2.08,1.97,-25.3,-0.446,18.26,18.4,04a59862o0369o
59862.15906,0,0,0,0,o,0,-2,328.21741,-22.36848,5144.94,1595.95,2.18,2.07,-15,-0.434,18.26,18.39,04a59862o0377o
59862.16785,0,0,0,0,o,0,-2,328.21753,-22.3681,5084.03,1514.27,2.04,1.94,-16.3,-0.433,18.27,18.35,04a59862o0396o
59862.17961,0,0,0,0,o,0,-2,328.21771,-22.36759,5061.77,1626.91,2.15,2.07,-76.1,-0.46,18.18,18.31,04a59862o0422o
59865.11075,0,0,0,0,o,0,-2,328.31302,-22.23331,5421.07,3254.09,2,1.86,-27.5,-0.433,19.12,20.04,04a59865o0289o
59865.11362,0,0,0,0,o,0,-2,328.31312,-22.23316,5440.2,3291.06,2.05,1.92,-26.9,-0.431,19.06,20.02,04a59865o0295o
59865.11999,0,0,0,0,o,0,-2,328.31334,-22.23283,5382.03,3209.09,1.99,1.83,-39.8,-0.435,19.07,19.97,04a59865o0309o
59865.13048,0,0,0,0,o,0,-2,328.31371,-22.23229,5362.1,3317.66,1.9,1.79,-27.4,-0.435,19.06,19.88,04a59865o0332o
59866.04687,0,0,0,0,o,0,-2,328.3568,-22.1853,5486.48,3217.2,2.35,2.22,1.5,-0.414,19.09,20.51,04a59866o0146o
59866.05015,0,0,0,0,o,0,-2,328.35693,-22.18513,5506.61,3251.29,2.28,2.1,-20.4,-0.424,19.21,20.51,04a59866o0153o
59866.05976,0,0,0,0,o,0,-2,328.35732,-22.18462,5451.12,3163.73,2.29,2.04,-16.1,-0.423,19.2,20.55,04a59866o0173o
59866.07029,0,0,0,0,o,0,-2,328.35776,-22.18406,5435.11,3267.6,2.26,1.99,-17.2,-0.413,19.23,20.49,04a59866o0196o
59866.81712,0,0,0,0,o,0,-2,328.39681,-22.14391,4223.56,7395.12,2.98,2.7,-50.4,-0.383,19.01,20.59,03a59867o0182o
59866.82031,0,0,0,0,o,0,-2,328.39696,-22.14373,4241.16,7435.61,3.3,2.87,-51.6,-0.381,18.75,20.39,03a59867o0189o
59866.82572,0,0,0,0,o,0,-2,328.39722,-22.14343,4183.15,7357.24,2.97,2.69,-53.4,-0.376,19,20.56,03a59867o0201o
59866.84599,0,0,0,0,o,0,-2,328.39817,-22.1423,4157.82,7473.49,3.01,2.63,-47.6,-0.392,19.06,20.68,03a59867o0244o
59869.04435,0,0,0,0,c,0,-2,328.53668,-22.01544,5812.37,2880.9,2.63,2.49,-3.1,-0.388,19.43,21.41,04a59869o0132c
59869.0475,0,0,0,0,c,0,-2,328.53687,-22.01525,5833.1,2915.87,2.53,2.36,-3.2,-0.39,19.48,21.42,04a59869o0139c
59869.05351,0,0,0,0,c,0,-2,328.53724,-22.01488,5777.71,2833.62,2.43,2.21,-7,-0.386,19.49,21.43,04a59869o0152c
59869.0639,0,0,0,0,c,0,-2,328.53789,-22.01424,5760.28,2937.09,2.43,2.19,-12.9,-0.385,19.55,21.44,04a59869o0173c
59870.10561,0,0,0,0,c,0,-2,328.61475,-21.94956,5966.14,2701.84,2.35,2.09,-21.9,-0.388,19.58,21.5,04a59870o0270c
59870.10881,0,0,0,0,c,0,-2,328.61498,-21.94935,5986.57,2738.95,2.33,2.1,-18.1,-0.389,19.59,21.5,04a59870o0277c
59870.11391,0,0,0,0,c,0,-2,328.61533,-21.94902,5926.7,2657.81,2.37,2.1,-19.7,-0.384,19.61,21.53,04a59870o0288c
59870.12797,0,0,0,0,c,0,-2,328.61633,-21.94811,5906.52,2765.21,2.44,2.17,-24.5,-0.38,19.56,21.5,04a59870o0319c
59870.89527,0,0,0,0,o,0,-2,328.67791,-21.89857,4722.14,6936.95,2.59,2.29,-52.8,-0.4,19.34,20.84,03a59871o0018o
59870.8989,0,0,0,0,o,0,-2,328.67819,-21.89833,4742.51,6976.13,2.6,2.26,-51.2,-0.395,19.32,20.84,03a59871o0026o
59870.90432,0,0,0,0,o,0,-2,328.6786,-21.89796,4688.01,6895.37,2.61,2.24,-48.9,-0.395,19.27,20.75,03a59871o0038o
59870.91704,0,0,0,0,o,0,-2,328.67959,-21.89711,4670.95,7010.14,2.64,2.29,-48.3,-0.398,19.21,20.64,03a59871o0066o
59871.81856,0,0,0,0,o,0,-2,328.75796,-21.83719,3036.99,8820.04,2.66,2.28,-46.4,-0.387,19.35,20.66,03a59872o0136o
59871.82126,0,0,0,0,o,0,-2,328.75818,-21.83701,3054.37,8859.07,2.69,2.29,-48.1,-0.386,19.34,20.66,03a59872o0142o
59871.83938,0,0,0,0,o,0,-2,328.75966,-21.83576,2972.55,8896.28,2.56,2.2,-49.1,-0.391,19.37,20.68,03a59872o0181o
59873.09841,0,0,0,0,c,0,-2,328.87737,-21.74848,4478.31,2410.02,2.12,2.04,6.4,-0.396,19.61,21.4,04a59873o0248c
59873.10397,0,0,0,0,c,0,-2,328.87787,-21.74808,4499.23,2445.15,2.09,2.03,-12,-0.394,19.63,21.4,04a59873o0260c
59873.10716,0,0,0,0,c,0,-2,328.87816,-21.74785,4440.57,2365.52,2.05,1.97,-2.6,-0.402,19.66,21.38,04a59873o0267c
59873.12411,0,0,0,0,c,0,-2,328.8797,-21.74662,4418.25,2470.14,2.04,1.95,-5.2,-0.4,19.63,21.35,04a59873o0304c
59874.04544,0,0,0,0,c,0,-2,328.97323,-21.68028,4641.33,2316.08,2.26,2.15,11.9,-0.389,19.44,21.14,04a59874o0131c
59874.0556,0,0,0,0,c,0,-2,328.9742,-21.67953,4662.87,2347.13,2.4,2.2,0.2,-0.387,19.46,21.15,04a59874o0152c
59874.05876,0,0,0,0,c,0,-2,328.97451,-21.67929,4604.87,2266.86,2.34,2.19,12.6,-0.393,19.47,21.17,04a59874o0159c
59874.06423,0,0,0,0,c,0,-2,328.97503,-21.67889,4586.18,2378.03,2.4,2.23,2.4,-0.388,19.43,21.18,04a59874o0171c
59874.80328,0,0,0,0,o,0,-2,329.05372,-21.62406,3580.67,8414.04,2.73,2.4,-48.1,-0.373,17.58,18.91,03a59875o0141o
59874.80599,0,0,0,0,o,0,-2,329.054,-21.62385,3597.79,8453.08,2.74,2.43,-50.3,-0.367,17.92,19.28,03a59875o0147o
59874.81142,0,0,0,0,o,0,-2,329.05455,-21.62344,3541.51,8375.02,2.68,2.35,-46.8,-0.372,18.14,19.47,03a59875o0159o
59874.82267,0,0,0,0,o,0,-2,329.05568,-21.62259,3518.92,8491.31,2.78,2.48,-46.5,-0.373,18.62,20.04,03a59875o0183o
59875.85661,0,0,0,0,o,0,-2,329.17149,-21.54368,3787.32,8269.65,2.52,2.22,-43.6,-0.393,17.02,18.12,03a59876o0256o
59875.85936,0,0,0,0,o,0,-2,329.17178,-21.54346,3804.4,8307.34,2.56,2.25,-39.3,-0.38,18.61,19.79,03a59876o0262o
59875.8648,0,0,0,0,o,0,-2,329.17238,-21.54303,3750.28,8227.4,2.6,2.26,-41.1,-0.373,19.15,20.33,03a59876o0274o
59875.88118,0,0,0,0,o,0,-2,329.17417,-21.54173,3732.16,8338.61,2.73,2.31,-38.7,-0.353,16.62,17.81,03a59876o0309o
59877.04048,0,0,0,0,c,0,-2,329.31321,-21.45041,5252.93,1865.75,2.42,2.26,-6.4,-0.394,19.46,21.24,04a59877o0114c
59877.04364,0,0,0,0,c,0,-2,329.31357,-21.45015,5272.75,1902.27,2.44,2.28,-17.3,-0.389,19.47,21.22,04a59877o0121c
59877.04905,0,0,0,0,c,0,-2,329.3142,-21.44972,5217.2,1817,2.4,2.26,-10.3,-0.396,19.45,21.21,04a59877o0133c
59877.05992,0,0,0,0,c,0,-2,329.31545,-21.44884,5200.49,1924.65,2.43,2.31,-19.8,-0.389,19.44,21.24,04a59877o0155c
59878.0954,0,0,0,0,c,0,-2,329.44602,-21.36446,5507.75,1659.46,2.71,2.53,-11.2,-0.371,19.41,21.41,04a59878o0234c
59878.09857,0,0,0,0,c,0,-2,329.44641,-21.36419,5526.16,1695.18,2.59,2.43,-15.6,-0.375,19.46,21.42,04a59878o0241c
59878.10451,0,0,0,0,c,0,-2,329.44714,-21.36369,5468.87,1614.09,2.74,2.54,-17.1,-0.37,19.4,21.4,04a59878o0254c
59878.12151,0,0,0,0,c,0,-2,329.44923,-21.36226,5447.78,1718.87,2.53,2.36,-20.9,-0.374,19.45,21.33,04a59878o0291c
59878.96367,0,0,0,0,o,0,-2,329.56026,-21.29158,4497.67,7737.79,2.46,2.14,-36.9,-0.384,19.08,20.11,03a59879o0221o
59878.96921,0,0,0,0,o,0,-2,329.561,-21.2911,4548.4,7808.78,2.59,2.21,-37.5,-0.368,18.98,20.03,03a59879o0233o
59878.97501,0,0,0,0,o,0,-2,329.56177,-21.29059,4496.96,7727.24,2.65,2.25,-37,-0.361,18.93,19.97,03a59879o0244o
59879.79666,0,0,0,0,o,0,-2,329.67561,-21.22066,5022.5,3323.67,2.6,2.32,-53.5,-0.42,19.23,20.54,03a59880o0121o
59879.79982,0,0,0,0,o,0,-2,329.67603,-21.22038,5040.69,3361.11,2.64,2.34,-56.2,-0.421,19.23,20.55,03a59880o0128o
59879.80524,0,0,0,0,o,0,-2,329.67675,-21.21991,4984.18,3281.26,2.69,2.41,-56.6,-0.421,19.2,20.52,03a59880o0140o
59879.81703,0,0,0,0,o,0,-2,329.67831,-21.21888,4960.72,3397.14,2.62,2.35,-62.9,-0.424,19.26,20.6,03a59880o0165o
59881.07661,0,0,0,0,c,0,-2,329.85939,-21.10832,9091.79,7287.12,2.98,2.52,-33.8,-0.384,19.45,21.12,04a59881o0189c
59881.08022,0,0,0,0,c,0,-2,329.85989,-21.108,9111.66,7322.55,2.91,2.44,-32.7,-0.393,19.49,21.12,04a59881o0197c
59881.08839,0,0,0,0,c,0,-2,329.86104,-21.10726,9053.65,7238.91,2.93,2.48,-32.4,-0.385,19.44,21.14,04a59881o0215c
59881.09914,0,0,0,0,c,0,-2,329.86256,-21.10628,9033.85,7348.49,2.85,2.5,-34.3,-0.393,19.47,21.16,04a59881o0238c
59882.04508,0,0,0,0,o,0,-2,330.00523,-21.02101,9355.96,7136.62,2.96,2.56,-32.1,-0.415,19.04,20.28,04a59882o0123o
59882.04801,0,0,0,0,o,0,-2,330.00565,-21.02074,9376.73,7173.38,2.92,2.54,-29.7,-0.419,19.08,20.29,04a59882o0129o
59882.05387,0,0,0,0,o,0,-2,330.00651,-21.0202,9319.65,7088.73,2.91,2.52,-27.2,-0.416,19.1,20.32,04a59882o0142o
59882.07583,0,0,0,0,o,0,-2,330.00972,-21.01818,9305.83,7187.92,2.48,2.24,-65.1,-0.474,19.15,20.36,04a59882o0189o
59883.79763,0,0,0,0,o,0,-2,330.28238,-20.85795,6130.98,2653.21,2.85,2.61,-58.5,-0.406,18.65,19.51,03a59884o0117o
59883.80084,0,0,0,0,o,0,-2,330.28289,-20.85764,6148.55,2690.64,2.67,2.42,-59.8,-0.427,18.74,19.55,03a59884o0124o
59883.80625,0,0,0,0,o,0,-2,330.28373,-20.85713,6092.73,2610.8,2.75,2.45,-62.6,-0.414,18.73,19.58,03a59884o0136o
59883.82,0,0,0,0,o,0,-2,330.28588,-20.85581,6073.17,2725.89,2.73,2.35,-56.7,-0.421,18.73,19.5,03a59884o0165o
59887.79477,0,0,0,0,o,0,-2,330.97793,-20.46326,8187.54,8136.17,2.89,2.26,-50.2,-0.387,18.38,18.72,03a59888o0117o
59887.79749,0,0,0,0,o,0,-2,330.97842,-20.46298,8206.87,8175.19,2.85,2.21,-51.6,-0.384,18.41,18.69,03a59888o0123o
59887.80314,0,0,0,0,o,0,-2,330.97942,-20.46239,8151.67,8095.31,2.82,2.26,-49,-0.387,18.44,18.75,03a59888o0134o
